MFA2 50мм _ 1				MFA2 50мм _ 2				MFA2 50мм _ 3				MFA2 50мм _ 4				MFA2 50мм _ 5				MFA2 50мм _ 6			
Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2
сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм
8,74	2070,111	728,0334	38	8,74	1840,476	728,0667	36	8,74	1868,293	728,0667	37	8,74	1798,001	728,1	36	8,74	1847,371	728,1	36	8,74	1779,555	728,0334	35
8,76	2074,394	729,7	38	8,76	1845,082	729,7333	36	8,76	1872,989	729,7333	37	8,76	1802,672	729,7333	36	8,76	1851,943	729,8	36	8,76	1783,999	729,7333	35
8,78	2078,706	731,4	38	8,78	1849,681	731,3667	36	8,78	1877,578	731,4333	37	8,78	1807,242	731,4	36	8,78	1856,618	731,5	36	8,78	1788,357	731,4333	35
8,8	2083,086	733,1333	38	8,8	1854,237	733,0667	37	8,8	1882,245	733,0667	37	8,8	1811,755	733,1	36	8,8	1861,302	733,1667	36	8,8	1792,804	733,1333	35
8,82	2087,599	734,9	38	8,82	1858,749	734,7333	37	8,82	1886,93	734,7	37	8,82	1816,262	734,7333	36	8,82	1865,955	734,8334	36	8,82	1797,36	734,7	35
8,84	2092,194	736,5333	38	8,84	1863,307	736,3334	37	8,84	1891,512	736,3667	37	8,84	1820,836	736,3667	36	8,84	1870,567	736,4667	36	8,84	1801,866	736,4	35
8,86	2096,839	738,2	38	8,86	1867,914	738,0333	37	8,86	1896,083	738,0667	37	8,86	1825,38	738,0667	36	8,86	1875,11	738,1334	37	8,86	1806,242	738,1	35
8,88	2101,316	739,8	39	8,88	1872,428	739,7667	37	8,88	1900,681	739,7667	37	8,88	1829,898	739,7667	36	8,88	1879,601	739,8	37	8,88	1810,728	739,8	35
8,9	2105,627	741,5	39	8,9	1876,998	741,4	37	8,9	1905,375	741,5	37	8,9	1834,482	741,4	36	8,9	1884,136	741,5	37	8,9	1815,336	741,4	36
8,92	2109,917	743,1667	39	8,92	1881,747	743,0333	37	8,92	1910,141	743,1667	37	8,92	1839,121	743,0667	37	8,92	1888,708	743,1667	37	8,92	1819,885	743,0667	36
8,94	2114,299	744,8	39	8,94	1886,357	744,7	37	8,94	1914,911	744,8	37	8,94	1843,715	744,7333	37	8,94	1893,327	744,8	37	8,94	1824,303	744,7	36
8,96	2118,731	746,4667	39	8,96	1890,837	746,3667	37	8,96	1919,636	746,4667	38	8,96	1848,332	746,4667	37	8,96	1897,879	746,5	37	8,96	1828,718	746,3667	36
8,98	2123,103	748,1667	39	8,98	1895,378	748,0333	37	8,98	1924,233	748,1	38	8,98	1853,018	748,0667	37	8,98	1902,366	748,1667	37	8,98	1833,142	748,1334	36
9	2127,5	749,9	39	9	1899,931	749,7333	37	9	1928,829	749,7667	38	9	1857,718	749,7	37	9	1906,971	749,7667	37	9	1837,617	749,8334	36
9,02	2131,974	751,5333	39	9,02	1904,554	751,4333	38	9,02	1933,404	751,5333	38	9,02	1862,263	751,3334	37	9,02	1911,568	751,3667	37	9,02	1842,25	751,5	36
9,04	2136,529	753,1334	39	9,04	1909,244	753,1	38	9,04	1938,06	753,2	38	9,04	1866,736	753,1	37	9,04	1915,98	753,1	37	9,04	1846,922	753,1334	36
9,06	2140,96	754,7333	39	9,06	1913,911	754,7333	38	9,06	1942,839	754,8	38	9,06	1871,289	754,8	37	9,06	1920,296	754,7333	38	9,06	1851,498	754,8333	36
9,08	2145,177	756,2667	39	9,08	1918,55	756,3667	38	9,08	1947,554	756,4333	38	9,08	1876,051	756,5	37	9,08	1924,844	756,4	38	9,08	1855,97	756,5	36
9,1	2149,343	758	40	9,1	1923,119	758,0333	38	9,1	1952,07	758,1334	38	9,1	1880,799	758,1667	37	9,1	1929,451	758,1	38	9,1	1860,477	758,1334	36
9,12	2153,455	759,7333	40	9,12	1927,673	759,7	38	9,12	1956,55	759,8333	38	9,12	1885,515	759,8333	38	9,12	1933,989	759,8	38	9,12	1864,995	759,8333	37
9,14	2157,802	761,4667	40	9,14	1932,287	761,3666	38	9,14	1961,234	761,4	38	9,14	1890,167	761,5333	38	9,14	1938,597	761,4667	38	9,14	1869,432	761,5333	37
9,16	2162,41	763,1334	40	9,16	1936,878	763,0333	38	9,16	1965,988	763,1	39	9,16	1894,753	763,1334	38	9,16	1943,223	763,1334	38	9,16	1873,988	763,2	37
9,18	2167,028	764,8	40	9,18	1941,548	764,7	38	9,18	1970,541	764,7333	39	9,18	1899,358	764,8	38	9,18	1947,834	764,7333	38	9,18	1878,575	764,8	37
9,2	2171,563	766,3666	40	9,2	1946,237	766,4	38	9,2	1975,098	766,4333	39	9,2	1903,883	766,5333	38	9,2	1952,403	766,4	38	9,2	1883,08	766,4333	37
9,22	2175,955	768	40	9,22	1950,891	768,1	39	9,22	1979,712	768,1334	39	9,22	1908,446	768,2	38	9,22	1956,885	768,1334	38	9,22	1887,441	768,1667	37
9,24	2180,181	769,6667	40	9,24	1955,605	769,7667	39	9,24	1984,369	769,8	39	9,24	1913,138	769,8	38	9,24	1961,368	769,8	38	9,24	1891,864	769,7667	37
9,26	2184,422	771,3666	40	9,26	1960,421	771,3333	39	9,26	1989,101	771,4667	39	9,26	1917,746	771,4667	38	9,26	1965,989	771,3666	38	9,26	1896,435	771,4	37
9,28	2188,835	773,0333	40	9,28	1965,11	773	39	9,28	1993,789	773,1334	39	9,28	1922,162	773,1666	38	9,28	1970,593	773,0333	39	9,28	1900,907	773,1	37
9,3	2193,335	774,7	40	9,3	1969,63	774,7	39	9,3	1998,417	774,7667	39	9,3	1926,661	774,8333	38	9,3	1975,028	774,7667	39	9,3	1905,281	774,8	37
9,32	2197,784	776,4333	41	9,32	1974,223	776,4333	39	9,32	2003,07	776,4333	39	9,32	1931,267	776,4	38	9,32	1979,51	776,4667	39	9,32	1909,802	776,4333	37
9,34	2202,245	778,1666	41	9,34	1978,948	778,1334	39	9,34	2007,675	778,0667	39	9,34	1935,87	778,0667	39	9,34	1984,167	778,0667	39	9,34	1914,38	778,1	38
9,36	2206,846	779,7333	41	9,36	1983,751	779,7667	39	9,36	2012,28	779,7667	40	9,36	1940,297	779,7667	39	9,36	1988,87	779,6667	39	9,36	1918,898	779,8	38
9,38	2211,486	781,4	41	9,38	1988,543	781,4667	39	9,38	2016,888	781,4333	40	9,38	1944,784	781,4333	39	9,38	1993,353	781,3666	39	9,38	1923,454	781,4667	38
9,4	2215,878	783,0334	41	9,4	1993,261	783,1666	39	9,4	2021,538	783,0667	40	9,4	1949,406	783,1333	39	9,4	1997,72	783,1	39	9,4	1928,07	783,1	38
9,42	2220,195	784,7333	41	9,42	1997,988	784,7667	39	9,42	2026,193	784,7333	40	9,42	1954,043	784,8	39	9,42	2002,268	784,7667	39	9,42	1932,636	784,7667	38
9,44	2224,588	786,4333	41	9,44	2002,737	786,4667	40	9,44	2030,77	786,4333	40	9,44	1958,657	786,4667	39	9,44	2006,988	786,4	39	9,44	1937,114	786,4	38
9,46	2229,102	788,1	41	9,46	2007,394	788,1667	40	9,46	2035,368	788,1333	40	9,46	1963,259	788,1333	39	9,46	2011,609	788,1	39	9,46	1941,597	788,1333	38
9,48	2233,701	789,7667	41	9,48	2012,038	789,8334	40	9,48	2040,073	789,7333	40	9,48	1967,83	789,7667	39	9,48	2016,141	789,8	39	9,48	1946,127	789,7667	38
9,5	2238,209	791,4667	41	9,5	2016,784	791,4667	40	9,5	2044,723	791,3667	40	9,5	1972,428	791,4	39	9,5	2020,724	791,4667	40	9,5	1950,744	791,4	38
9,52	2242,696	793,1	41	9,52	2021,498	793,1	40	9,52	2049,197	793,0667	40	9,52	1976,951	793,1	39	9,52	2025,355	793,0667	40	9,52	1955,338	793,0334	38
9,54	2247,268	794,7667	42	9,54	2026,132	794,8	40	9,54	2053,656	794,7667	40	9,54	1981,454	794,8	39	9,54	2029,877	794,7667	40	9,54	1959,822	794,7667	38
9,56	2251,743	796,5	42	9,56	2030,729	796,5	40	9,56	2058,227	796,4	40	9,56	1986,048	796,4	40	9,56	2034,293	796,4	40	9,56	1964,328	796,4667	39
9,58	2256,198	798,1	42	9,58	2035,46	798,1	40	9,58	2062,853	798,0667	41	9,58	1990,716	798,0334	40	9,58	2038,778	798,1	40	9,58	1968,99	798,1	39
9,6	2260,761	799,7333	42	9,6	2040,221	799,7333	40	9,6	2067,422	799,8	41	9,6	1995,199	799,7333	40	9,6	2043,282	799,7333	40	9,6	1973,67	799,7333	39
9,62	2265,222	801,3667	42	9,62	2044,818	801,4333	40	9,62	2071,981	801,4667	41	9,62	1999,646	801,4667	40	9,62	2047,833	801,4333	40	9,62	1978,185	801,3667	39
9,64	2269,601	803,0333	42	9,64	2049,36	803,0667	41	9,64	2076,649	803,1334	41	9,64	2004,267	803,1334	40	9,64	2052,363	803,1334	40	9,64	1982,627	803,0667	39
9,66	2274,009	804,8	42	9,66	2054,029	804,7333	41	9,66	2081,277	804,7667	41	9,66	2008,983	804,7333	40	9,66	2056,903	804,8334	40	9,66	1987,082	804,8	39
9,68	2278,476	806,4667	42	9,68	2058,682	806,4333	41	9,68	2085,765	806,4333	41	9,68	2013,528	806,3667	40	9,68	2061,531	806,4	40	9,68	1991,681	806,4	39
9,7	2283,091	808,0667	42	9,7	2063,363	808,1	41	9,7	2090,229	808,1	41	9,7	2017,918	808,0667	40	9,7	2066,125	808,0333	41	9,7	1996,356	808,0667	39
9,72	2287,623	809,7333	42	9,72	2068,171	809,7667	41	9,72	2094,737	809,7333	41	9,72	2022,375	809,7333	40	9,72	2070,52	809,7333	41	9,72	2000,868	809,8	39
9,74	2291,967	811,3667	42	9,74	2072,94	811,4667	41	9,74	2099,264	811,4	41	9,74	2026,979	811,4333	40	9,74	2074,869	811,4333	41	9,74	2005,379	811,4667	39
9,76	2296,292	813,1334	43	9,76	2077,641	813,1	41	9,76	2103,751	813,1	41	9,76	2031,558	813,0667	41	9,76	2079,34	813,1334	41	9,76	2010,044	813,1	39
9,78	2300,701	814,8	43	9,78	2082,379	814,7	41	9,78	2108,248	814,8	41	9,78	2036,153	814,8333	41	9,78	2083,907	814,8666	41	9,78	2014,599	814,7667	40
9,8	2305,264	816,5	43	9,8	2087,056	816,4	41	9,8	2112,815	816,4333	42	9,8	2040,725	816,5	41	9,8	2088,524	816,5667	41	9,8	2019,069	816,4333	40
9,82	2309,818	818,2334	43	9,82	2091,644	818,1	41	9,82	2117,426	818,0667	42	9,82	2045,335	818,1	41	9,82	2093,162	818,2	41	9,82	2023,574	818,0667	40
9,84	2314,326	819,9333	43	9,84	2096,345	819,7333	41	9,84	2121,965	819,7	42	9,84	2049,939	819,7333	41	9,84	2097,743	819,8666	41	9,84	2028,105	819,7333	40
9,86	2318,881	821,5333	43	9,86	2101,12	821,3666	42	9,86	2126,374	821,3666	42	9,86	2054,372	821,4333	41	9,86	2102,25	821,5	41	9,86	2032,574	821,4	40
9,88	2323,396	823,1334	43	9,88	2105,764	823,1	42	9,88	2130,761	823,0667	42	9,88	2058,819	823,0667	41	9,88	2106,733	823,1334	41	9,88	2037,067	823,1334	40
9,9	2327,738	824,8	43	9,9	2110,399	824,8	42	9,9	2135,231	824,8333	42	9,9	2063,31	824,7333	41	9,9	2111,107	824,8	41	9,9	2041,659	824,8	40
9,92	2331,939	826,5333	43	9,92	2115,181	826,4333	42	9,92	2139,771	826,5333	42	9,92	2067,77	826,4333	41	9,92	2115,461	826,4333	41	9,92	2046,321	826,4	40
9,94	2336,287	828,1667	43	9,94	2119,988	828,0333	42	9,94	2144,398	828,2	42	9,94	2072,233	828,1334	41	9,94	2119,898	828,1334	42	9,94	2050,873	828,0667	40
9,96	2340,782	829,7667	43	9,96	2124,62	829,7	42	9,96	2149,06	829,8666	42	9,96	2076,821	829,8333	41	9,96	2124,332	829,8	42	9,96	2055,225	829,7334	40
9,98	2345,202	831,4667	44	9,98	2129,175	831,3666	42	9,98	2153,593	831,4667	42	9,98	2081,456	831,4667	42	9,98	2128,746	831,4667	42	9,98	2059,623	831,4667	40
10	2349,467	833,2	44	10	2133,771	833,0667	42	10	2158,04	833,1	42	10	2086,013	833,0333	42	10	2133,254	833,0667	42	10	2064,18	833,1667	41
10,02	2353,896	834,8333	44	10,02	2138,413	834,7667	42	10,02	2162,342	834,8333	43	10,02	2090,457	834,7	42	10,02	2137,748	834,7667	42	10,02	2068,771	834,8333	41
10,04	2358,479	836,4333	44	10,04	2143,113	836,4333	42	10,04	2166,72	836,5	43	10,04	2094,788	836,4333	42	10,04	2142,136	836,4333	42	10,04	2073,382	836,5334	41
10,06	2362,899	838,0667	44	10,06	2147,884	838,1334	43	10,06	2171,307	838,0667	43	10,06	2099,228	838,1334	42	10,06	2146,591	838,0667	42	10,06	2077,928	838,2333	41
10,08	2367,137	839,7	44	10,08	2152,586	839,7667	43	10,08	2175,833	839,7667	43	10,08	2103,81	839,8667	42	10,08	2151,085	839,7333	42	10,08	2082,431	839,8667	41
10,1	2371,398	841,4333	44	10,1	2157,299	841,3666	43	10,1	2180,162	841,4667	43	10,1	2108,459	841,5334	42	10,1	2155,513	841,4333	42	10,1	2086,931	841,4667	41
10,12	2375,719	843,1333	44	10,12	2161,907	843,0667	43	10,12	2184,597	843,1333	43	10,12	2113,125	843,2	42	10,12	2159,992	843,1	42	10,12	2091,332	843,1666	41
10,14	2380,165	844,8	44	10,14	2166,406	844,7333	43	10,14	2189,19	844,7333	43	10,14	2117,658	844,8667	42	10,14	2164,555	844,8333	43	10,14	2095,679	844,8333	41
10,16	2384,703	846,5001	44	10,16	2171,023	846,4	43	10,16	2193,671	846,4333	43	10,16	2122,13	846,5001	42	10,16	2169,131	846,4333	43	10,16	2100,173	846,4667	41
10,18	2389,122	848,1333	44	10,18	2175,686	848,0334	43	10,18	2198,104	848,0667	43	10,18	2126,582	848,1667	42	10,18	2173,73	848,0667	43	10,18	2104,652	848,1333	41
10,2	2393,544	849,7667	45	10,2	2180,252	849,7	43	10,2	2202,554	849,7	43	10,2	2131,022	849,8334	43	10,2	2178,223	849,7333	43	10,2	2109,01	849,7667	42
10,22	2397,88	851,4	45	10,22	2184,801	851,4333	43	10,22	2207,015	851,4	43	10,22	2135,456	851,4667	43	10,22	2182,606	851,4333	43	10,22	2113,453	851,4667	42
10,24	2402,17	853,1	45	10,24	2189,438	853,1	43	10,24	2211,425	853,1	44	10,24	2139,885	853,1	43	10,24	2187,05	853	43	10,24	2117,898	853,1333	42
10,26	2406,475	854,7333	45	10,26	2194,145	854,7333	44	10,26	2215,967	854,7667	44	10,26	2144,347	854,7667	43	10,26	2191,578	854,6666	43	10,26	2122,397	854,7667	42
10,28	2410,813	856,3333	45	10,28	2198,815	856,3667	44	10,28	2220,56	856,4667	44	10,28	2148,791	856,4667	43	10,28	2195,996	856,4	43	10,28	2126,878	856,4	42
10,3	2415,125	858,0667	45	10,3	2203,337	858,0334	44	10,3	2225,185	858,1333	44	10,3	2153,25	858,1333	43	10,3	2200,431	858,1333	43	10,3	2131,246	858,0334	42
10,32	2419,441	859,8	45	10,32	2207,806	859,7	44	10,32	2229,82	859,7333	44	10,32	2157,798	859,7333	43	10,32	2205,069	859,8334	43	10,32	2135,632	859,7333	42
10,34	2423,899	861,4667	45	10,34	2212,363	861,4333	44	10,34	2234,382	861,3667	44	10,34	2162,288	861,4667	43	10,34	2209,806	861,4333	43	10,34	2140,033	861,4333	42
10,36	2428,466	863,0667	45	10,36	2216,972	863,1667	44	10,36	2238,768	863,0667	44	10,36	2166,674	863,0667	43	10,36	2214,484	863,0333	44	10,36	2144,523	863,1334	42
10,38	2432,907	864,7	45	10,38	2221,634	864,8334	44	10,38	2243,146	864,7	44	10,38	2171,202	864,7333	43	10,38	2218,939	864,7	44	10,38	2149,058	864,8334	42
10,4	2437,163	866,3334	45	10,4	2226,353	866,5667	44	10,4	2247,651	866,3334	44	10,4	2175,694	866,4	43	10,4	2223,25	866,4333	44	10,4	2153,672	866,4667	42
10,42	2441,386	868	46	10,42	2231,061	868,2	44	10,42	2252,196	868,0667	44	10,42	2180,089	868,1	44	10,42	2227,736	868,1	44	10,42	2158,318	868,0667	43
10,44	2445,649	869,7333	46	10,44	2235,697	869,7667	44	10,44	2256,71	869,8334	45	10,44	2184,656	869,8	44	10,44	2232,374	869,8	44	10,44	2162,809	869,7333	43
10,46	2450,019	871,4667	46	10,46	2240,214	871,4667	44	10,46	2261,418	871,5	45	10,46	2189,268	871,4667	44	10,46	2236,997	871,5	44	10,46	2167,136	871,4333	43
10,48	2454,576	873,1334	46	10,48	2244,565	873,1667	45	10,48	2266,226	873,1	45	10,48	2193,856	873,1	44	10,48	2241,626	873,1667	44	10,48	2171,589	873,0667	43
10,5	2459,118	874,8	46	10,5	2249,045	874,7667	45	10,5	2270,847	874,7	45	10,5	2198,424	874,7333	44	10,5	2246,271	874,8	44	10,5	2176,154	874,7	43
10,52	2463,559	876,4	46	10,52	2253,662	876,3667	45	10,52	2275,288	876,4	45	10,52	2202,876	876,4	44	10,52	2250,881	876,4333	44	10,52	2180,634	876,4	43
10,54	2467,841	878	46	10,54	2258,125	878,1334	45	10,54	2279,659	878,0667	45	10,54	2207,278	878,0667	44	10,54	2255,421	878,1334	44	10,54	2185,083	878,1667	43
10,56	2472,137	879,7333	46	10,56	2262,531	879,8333	45	10,56	2284,196	879,7667	45	10,56	2211,754	879,6667	44	10,56	2259,951	879,7667	44	10,56	2189,692	879,8666	43
10,58	2476,421	881,4	46	10,58	2267,207	881,4333	45	10,58	2288,838	881,4667	45	10,58	2216,29	881,3667	44	10,58	2264,581	881,3667	45	10,58	2194,453	881,4333	43
10,6	2480,858	883,0667	46	10,6	2271,938	883,0333	45	10,6	2293,454	883,1334	45	10,6	2220,746	883,1	44	10,6	2269,112	883,0333	45	10,6	2199,128	883	43
10,62	2485,343	884,7333	46	10,62	2276,375	884,7667	45	10,62	2298,128	884,8	45	10,62	2225,315	884,8666	44	10,62	2273,543	884,7333	45	10,62	2203,542	884,6667	43
10,64	2489,771	886,4	47	10,64	2280,757	886,3666	45	10,64	2302,785	886,4667	45	10,64	2230,073	886,4333	45	10,64	2278,056	886,4333	45	10,64	2207,802	886,4	44
10,66	2494,199	888,1334	47	10,66	2285,294	888,0667	45	10,66	2307,37	888,1334	46	10,66	2234,832	888,0667	45	10,66	2282,726	888,1	45	10,66	2212,295	888,0667	44
10,68	2498,674	889,8	47	10,68	2289,754	889,7667	45	10,68	2311,917	889,7667	46	10,68	2239,279	889,6667	45	10,68	2287,467	889,7333	45	10,68	2216,96	889,7667	44
10,7	2503,303	891,4	47	10,7	2294,33	891,4333	46	10,7	2316,456	891,4	46	10,7	2243,629	891,4	45	10,7	2292,084	891,3666	45	10,7	2221,576	891,5	44
10,72	2507,807	893	47	10,72	2298,999	893,1334	46	10,72	2321,006	893,0333	46	10,72	2248,062	893,1	45	10,72	2296,547	893,0667	45	10,72	2226,206	893,1667	44
10,74	2512,11	894,6667	47	10,74	2303,628	894,8	46	10,74	2325,524	894,7	46	10,74	2252,659	894,7667	45	10,74	2301,012	894,7667	45	10,74	2230,906	894,8	44
10,76	2516,433	896,4	47	10,76	2308,261	896,4	46	10,76	2330,039	896,4333	46	10,76	2257,304	896,4667	45	10,76	2305,604	896,5	45	10,76	2235,513	896,4667	44
10,78	2520,86	898,1334	47	10,78	2312,806	898,0333	46	10,78	2334,63	898,1334	46	10,78	2261,887	898,1334	45	10,78	2310,325	898,2	46	10,78	2240,009	898,1334	44
10,8	2525,432	899,8333	47	10,8	2317,212	899,7	46	10,8	2339,368	899,7667	46	10,8	2266,513	899,8	45	10,8	2315,034	899,9	46	10,8	2244,551	899,7667	44
10,82	2530,067	901,5	47	10,82	2321,647	901,3333	46	10,82	2344,099	901,3666	46	10,82	2271,152	901,5	45	10,82	2319,741	901,6	46	10,82	2249,126	901,3666	44
10,84	2534,657	903,2	47	10,84	2326,135	903,0333	46	10,84	2348,666	903,0333	46	10,84	2275,775	903,1666	46	10,84	2324,449	903,2	46	10,84	2253,592	903,0333	44
10,86	2539,162	904,8	48	10,86	2330,637	904,7	46	10,86	2353,117	904,7	47	10,86	2280,372	904,7333	46	10,86	2329,031	904,8333	46	10,86	2258,009	904,7667	45
10,88	2543,636	906,4333	48	10,88	2335,188	906,4333	46	10,88	2357,602	906,4667	47	10,88	2284,926	906,3667	46	10,88	2333,472	906,4333	46	10,88	2262,579	906,4667	45
10,9	2548,027	908,1333	48	10,9	2339,839	908,2	46	10,9	2362,188	908,1667	47	10,9	2289,334	908,0334	46	10,9	2337,851	908,1667	46	10,9	2267,319	908,1	45
10,92	2552,373	909,8334	48	10,92	2344,573	909,7667	47	10,92	2366,898	909,8334	47	10,92	2293,758	909,7333	46	10,92	2342,231	909,7667	46	10,92	2272,063	909,7	45
10,94	2556,81	911,5001	48	10,94	2349,303	911,3667	47	10,94	2371,622	911,5667	47	10,94	2298,309	911,4667	46	10,94	2346,754	911,4	46	10,94	2276,62	911,3667	45
10,96	2561,315	913,1667	48	10,96	2353,757	913	47	10,96	2376,293	913,2667	47	10,96	2302,994	913,1	46	10,96	2351,257	913,0667	46	10,96	2281,009	913,0334	45
10,98	2565,843	914,8	48	10,98	2358,084	914,7	47	10,98	2380,986	914,9333	47	10,98	2307,783	914,7333	46	10,98	2355,657	914,8	46	10,98	2285,476	914,7667	45
11	2570,304	916,5333	48	11	2362,533	916,4	47	11	2385,639	916,4667	47	11	2312,411	916,3667	46	11	2360,176	916,4333	47	11	2290,039	916,5001	45
11,02	2574,732	918,2	48	11,02	2367,116	918,1	47	11,02	2390,164	918,1	47	11,02	2316,845	918,0334	46	11,02	2364,781	918,1	47	11,02	2294,707	918,1667	45
11,04	2579,255	919,7667	48	11,04	2371,802	919,7667	47	11,04	2394,504	919,8	47	11,04	2321,307	919,7667	46	11,04	2369,295	919,7667	47	11,04	2299,478	919,9	45
11,06	2583,734	921,4	48	11,06	2376,479	921,4333	47	11,06	2398,874	921,3667	47	11,06	2325,848	921,4667	47	11,06	2373,769	921,4	47	11,06	2304,162	921,6	45
11,08	2588,028	923,0667	49	11,08	2381,128	923,1	47	11,08	2403,401	923,0667	48	11,08	2330,496	923,1667	47	11,08	2378,225	923,1	47	11,08	2308,836	923,2	46
11,1	2592,348	924,7333	49	11,1	2385,706	924,7667	47	11,1	2407,855	924,8	48	11,1	2335,182	924,8667	47	11,1	2382,647	924,8	47	11,1	2313,495	924,8	46
11,12	2596,769	926,4667	49	11,12	2390,244	926,4667	48	11,12	2412,384	926,4667	48	11,12	2339,851	926,6	47	11,12	2387,172	926,4667	47	11,12	2317,948	926,4667	46
11,14	2601,225	928,1334	49	11,14	2394,832	928,1	48	11,14	2417,093	928,1	48	11,14	2344,512	928,2667	47	11,14	2391,792	928,1667	47	11,14	2322,291	928,1334	46
11,16	2605,781	929,8	49	11,16	2399,479	929,6667	48	11,16	2421,679	929,7333	48	11,16	2349,191	929,8334	47	11,16	2396,406	929,8	47	11,16	2326,694	929,8	46
11,18	2610,423	931,5	49	11,18	2404,018	931,3334	48	11,18	2426,129	931,3667	48	11,18	2353,779	931,5	47	11,18	2400,977	931,4333	47	11,18	2331,169	931,4333	46
11,2	2614,959	933,1334	49	11,2	2408,435	933,0333	48	11,2	2430,555	933,0333	48	11,2	2358,118	933,1667	47	11,2	2405,405	933,0667	47	11,2	2335,656	933,1667	46
11,22	2619,457	934,7333	49	11,22	2413	934,7667	48	11,22	2435,004	934,7333	48	11,22	2362,535	934,7667	47	11,22	2409,763	934,7667	48	11,22	2340,14	934,8	46
11,24	2623,897	936,4333	49	11,24	2417,727	936,4333	48	11,24	2439,431	936,4667	48	11,24	2367,055	936,4	47	11,24	2414,135	936,3667	48	11,24	2344,724	936,4667	46
11,26	2628,277	938,1334	49	11,26	2422,48	938,0333	48	11,26	2444,028	938,1667	48	11,26	2371,49	938,1	47	11,26	2418,619	938,0333	48	11,26	2349,233	938,1334	46
11,28	2632,717	939,7333	49	11,28	2427,13	939,6667	48	11,28	2448,701	939,8	48	11,28	2375,929	939,8333	48	11,28	2423,026	939,7	48	11,28	2353,703	939,7333	47
11,3	2637,216	941,3667	50	11,3	2431,633	941,3334	48	11,3	2453,309	941,4667	49	11,3	2380,525	941,4333	48	11,3	2427,422	941,4333	48	11,3	2358,207	941,4	47
11,32	2641,647	943,1334	50	11,32	2436,105	943,0333	48	11,32	2457,855	943,0667	49	11,32	2385,174	943,1334	48	11,32	2431,97	943,1334	48	11,32	2362,63	943,1	47
11,34	2646,039	944,8333	50	11,34	2440,619	944,8	49	11,34	2462,269	944,7	49	11,34	2389,692	944,7667	48	11,34	2436,611	944,8	48	11,34	2367,032	944,7667	47
11,36	2650,599	946,4667	50	11,36	2445,305	946,5	49	11,36	2466,596	946,4	49	11,36	2394,206	946,3666	48	11,36	2441,198	946,3666	48	11,36	2371,544	946,4667	47
11,38	2655,221	948,0667	50	11,38	2450,113	948,2333	49	11,38	2470,995	948,0333	49	11,38	2398,686	948,0667	48	11,38	2445,651	948	48	11,38	2376,119	948,2	47
11,4	2659,615	949,7333	50	11,4	2454,853	949,9333	49	11,4	2475,486	949,6667	49	11,4	2403,089	949,8	48	11,4	2449,919	949,7	48	11,4	2380,733	949,8333	47
11,42	2663,893	951,3334	50	11,42	2459,582	951,5	49	11,42	2479,946	951,4	49	11,42	2407,631	951,4667	48	11,42	2454,164	951,3666	48	11,42	2385,357	951,4333	47
11,44	2668,254	953,0667	50	11,44	2464,246	953,1334	49	11,44	2484,331	953,1334	49	11,44	2412,297	953,1334	48	11,44	2458,611	953,0333	49	11,44	2389,854	953,0667	47
11,46	2672,614	954,7667	50	11,46	2468,672	954,8	49	11,46	2488,886	954,8	49	11,46	2416,871	954,8	48	11,46	2463,141	954,8	49	11,46	2394,2	954,7334	47
11,48	2677,114	956,4667	50	11,48	2473,077	956,4333	49	11,48	2493,517	956,4	49	11,48	2421,382	956,4667	49	11,48	2467,652	956,4667	49	11,48	2398,606	956,3666	47
11,5	2681,673	958,2	50	11,5	2477,591	958,1	49	11,5	2498,033	958	49	11,5	2425,863	958,0667	49	11,5	2472,292	958,1	49	11,5	2403,057	958	48
11,52	2686,202	959,8	51	11,52	2482,093	959,7	49	11,52	2502,373	959,6667	50	11,52	2430,317	959,7333	49	11,52	2476,865	959,7333	49	11,52	2407,444	959,7333	48
11,54	2690,797	961,4	51	11,54	2486,532	961,4333	50	11,54	2506,682	961,3666	50	11,54	2434,662	961,4	49	11,54	2481,267	961,3666	49	11,54	2411,833	961,4667	48
11,56	2695,173	963,1	51	11,56	2490,966	963,1666	50	11,56	2511,072	963,0667	50	11,56	2439,059	963	49	11,56	2485,65	963,0667	49	11,56	2416,409	963,1334	48
11,58	2699,43	964,8	51	11,58	2495,598	964,8	50	11,58	2515,523	964,7667	50	11,58	2443,522	964,7	49	11,58	2490,088	964,7333	49	11,58	2421,045	964,7667	48
11,6	2703,818	966,3666	51	11,6	2500,307	966,4	50	11,6	2520,071	966,4667	50	11,6	2447,904	966,4333	49	11,6	2494,608	966,3333	49	11,6	2425,568	966,4	48
11,62	2708,244	968,0334	51	11,62	2504,815	968,0334	50	11,62	2524,669	968,1333	50	11,62	2452,373	968,1666	49	11,62	2499,133	968,0334	49	11,62	2429,953	968	48
11,64	2712,508	969,7667	51	11,64	2509,189	969,7	50	11,64	2529,268	969,8	50	11,64	2457,014	969,8	49	11,64	2503,561	969,8	49	11,64	2434,274	969,7	48
